v8-version,6,7,288,46,-node.8,0
code-creation,Builtin,3,8277,0x2a1272bd3e0,520,ShiftLeft
code-creation,Builtin,3,8285,0x2a1272bd640,520,ShiftRight
code-creation,Builtin,3,8293,0x2a1272bd8a0,651,ShiftRightLogical
code-creation,Builtin,3,8302,0x2a1272bdb80,1220,LessThan
code-creation,Builtin,3,8310,0x2a1272be0a0,1220,LessThanOrEqual
code-creation,Builtin,3,8319,0x2a1272be5c0,1220,GreaterThan
code-creation,Builtin,3,8328,0x2a1272beae0,1220,GreaterThanOrEqual
code-creation,Builtin,3,8337,0x2a1272bf000,964,Equal
code-creation,Builtin,3,8345,0x2a1272bf420,335,SameValue
code-creation,Builtin,3,8353,0x2a1272bf5c0,335,StrictEqual
code-creation,Builtin,3,8361,0x2a1272bf760,170,BitwiseNot
code-creation,Builtin,3,8375,0x2a1272bf860,170,Decrement
code-creation,Builtin,3,8383,0x2a1272bf960,170,Increment
code-creation,Builtin,3,8392,0x2a1272bfa60,484,Negate
code-creation,Builtin,3,8399,0x2a1272bfca0,15,ObjectAssign
code-creation,Builtin,3,8408,0x2a1272bfd00,15,ObjectDefineGetter
code-creation,Builtin,3,8416,0x2a1272bfd60,15,ObjectDefineProperties
code-creation,Builtin,3,8425,0x2a1272bfdc0,15,ObjectDefineProperty
code-creation,Builtin,3,8433,0x2a1272bfe20,15,ObjectDefineSetter
code-creation,Builtin,3,8442,0x2a1272bfe80,15,ObjectFreeze
code-creation,Builtin,3,8450,0x2a1272bfee0,15,ObjectGetOwnPropertyDescriptors
code-creation,Builtin,3,8459,0x2a1272bff40,15,ObjectGetOwnPropertyNames
code-creation,Builtin,3,8468,0x2a1272bffa0,15,ObjectGetOwnPropertySymbols
code-creation,Builtin,3,8477,0x2a1272c0000,15,ObjectGetPrototypeOf
code-creation,Builtin,3,8485,0x2a1272c0060,15,ObjectSetPrototypeOf
code-creation,Builtin,3,8494,0x2a1272c00c0,15,ObjectIsExtensible
code-creation,Builtin,3,8502,0x2a1272c0120,15,ObjectIsFrozen
code-creation,Builtin,3,8510,0x2a1272c0180,15,ObjectIsSealed
code-creation,Builtin,3,8518,0x2a1272c01e0,15,ObjectLookupGetter
code-creation,Builtin,3,8527,0x2a1272c0240,15,ObjectLookupSetter
code-creation,Builtin,3,8535,0x2a1272c02a0,15,ObjectPreventExtensions
code-creation,Builtin,3,8544,0x2a1272c0300,15,ObjectPrototypePropertyIsEnumerable
code-creation,Builtin,3,8553,0x2a1272c0360,15,ObjectPrototypeGetProto
code-creation,Builtin,3,8562,0x2a1272c03c0,15,ObjectPrototypeSetProto
code-creation,Builtin,3,8571,0x2a1272c0420,15,ObjectSeal
code-creation,Builtin,3,8579,0x2a1272c0480,247,OrdinaryHasInstance
code-creation,Builtin,3,8588,0x2a1272c05c0,481,InstanceOf
code-creation,Builtin,3,8596,0x2a1272c0800,340,ForInEnumerate
code-creation,Builtin,3,8605,0x2a1272c09a0,2384,ForInFilter
code-creation,Builtin,3,8613,0x2a1272c1340,531,FulfillPromise
code-creation,Builtin,3,8621,0x2a1272c15a0,759,RejectPromise
code-creation,Builtin,3,8630,0x2a1272c18e0,588,ResolvePromise
code-creation,Builtin,3,8639,0x2a1272c1b80,2160,NewPromiseCapability
code-creation,Builtin,3,8648,0x2a1272c2440,119,PromiseConstructorLazyDeoptContinuation
code-creation,Builtin,3,8658,0x2a1272c2500,15,IsPromise
code-creation,Builtin,3,8666,0x2a1272c2560,648,PerformPromiseThen
code-creation,Builtin,3,8675,0x2a1272c2840,340,PromiseRejectReactionJob
code-creation,Builtin,3,8683,0x2a1272c29e0,200,PromiseFulfillReactionJob
code-creation,Builtin,3,8693,0x2a1272c2b00,1084,PromiseResolveThenableJob
code-creation,Builtin,3,8702,0x2a1272c2f80,578,PromiseResolve
code-creation,Builtin,3,8711,0x2a1272c3220,2536,ProxyGetProperty
code-creation,Builtin,3,8720,0x2a1272c3c60,2020,ProxyHasProperty
code-creation,Builtin,3,8730,0x2a1272c44a0,2832,ProxySetProperty
code-creation,Builtin,3,8738,0x2a1272c5000,51,ReflectApply
code-creation,Builtin,3,8746,0x2a1272c5080,57,ReflectConstruct
code-creation,Builtin,3,8754,0x2a1272c5100,15,ReflectDefineProperty
code-creation,Builtin,3,8763,0x2a1272c5160,15,ReflectDeleteProperty
code-creation,Builtin,3,8771,0x2a1272c51c0,15,ReflectGet
code-creation,Builtin,3,8779,0x2a1272c5220,15,ReflectGetOwnPropertyDescriptor
code-creation,Builtin,3,8789,0x2a1272c5280,15,ReflectGetPrototypeOf
code-creation,Builtin,3,8797,0x2a1272c52e0,15,ReflectIsExtensible
code-creation,Builtin,3,8806,0x2a1272c5340,15,ReflectOwnKeys
code-creation,Builtin,3,8814,0x2a1272c53a0,15,ReflectPreventExtensions
code-creation,Builtin,3,8823,0x2a1272c5400,15,ReflectSet
code-creation,Builtin,3,8831,0x2a1272c5460,15,ReflectSetPrototypeOf
code-creation,Builtin,3,8839,0x2a1272c54c0,15,RegExpCapture1Getter
code-creation,Builtin,3,8848,0x2a1272c5520,15,RegExpCapture2Getter
code-creation,Builtin,3,8856,0x2a1272c5580,15,RegExpCapture3Getter
code-creation,Builtin,3,8865,0x2a1272c55e0,15,RegExpCapture4Getter
code-creation,Builtin,3,8873,0x2a1272c5640,15,RegExpCapture5Getter
code-creation,Builtin,3,8882,0x2a1272c56a0,15,RegExpCapture6Getter
code-creation,Builtin,3,8890,0x2a1272c5700,15,RegExpCapture7Getter
code-creation,Builtin,3,8899,0x2a1272c5760,15,RegExpCapture8Getter
code-creation,Builtin,3,8912,0x2a1272c57c0,15,RegExpCapture9Getter
code-creation,Builtin,3,8921,0x2a1272c5820,15,RegExpInputGetter
code-creation,Builtin,3,8930,0x2a1272c5880,15,RegExpInputSetter
code-creation,Builtin,3,8938,0x2a1272c58e0,15,RegExpLastMatchGetter
code-creation,Builtin,3,8947,0x2a1272c5940,15,RegExpLastParenGetter
code-creation,Builtin,3,8955,0x2a1272c59a0,15,RegExpLeftContextGetter
code-creation,Builtin,3,8964,0x2a1272c5a00,15,RegExpPrototypeToString
code-creation,Builtin,3,8973,0x2a1272c5a60,15,RegExpRightContextGetter
code-creation,Builtin,3,8982,0x2a1272c5ac0,319,RegExpExecAtom
code-creation,Builtin,3,9007,0x2a1272c5c40,17204,RegExpMatchFast
code-creation,Builtin,3,9028,0x2a1272c9fc0,9084,RegExpPrototypeExecSlow
code-creation,Builtin,3,9059,0x2a1272cc380,20264,RegExpReplace
code-creation,Builtin,3,9068,0x2a1272d1300,1984,RegExpSearchFast
code-creation,Builtin,3,9095,0x2a1272d1b00,17564,RegExpSplit
code-creation,Builtin,3,9104,0x2a1272d5fe0,15,SetPrototypeClear
code-creation,Builtin,3,9113,0x2a1272d6040,15,SharedArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,9122,0x2a1272d60a0,15,SharedArrayBufferPrototypeSlice
code-creation,Builtin,3,9132,0x2a1272d6100,15,AtomicsIsLockFree
code-creation,Builtin,3,9140,0x2a1272d6160,15,AtomicsWait
code-creation,Builtin,3,9148,0x2a1272d61c0,15,AtomicsWake
code-creation,Builtin,3,9156,0x2a1272d6220,15,StringFromCodePoint
code-creation,Builtin,3,9165,0x2a1272d6280,15,StringPrototypeEndsWith
code-creation,Builtin,3,9176,0x2a1272d62e0,15,StringPrototypeLastIndexOf
code-creation,Builtin,3,9185,0x2a1272d6340,15,StringPrototypeLocaleCompare
code-creation,Builtin,3,9195,0x2a1272d63a0,15,StringPrototypeStartsWith
code-creation,Builtin,3,9203,0x2a1272d6400,15,StringRaw
code-creation,Builtin,3,9211,0x2a1272d6460,15,SymbolConstructor
code-creation,Builtin,3,9220,0x2a1272d64c0,15,SymbolFor
code-creation,Builtin,3,9228,0x2a1272d6520,15,SymbolKeyFor
code-creation,Builtin,3,9237,0x2a1272d6580,2668,IterableToList
code-creation,Builtin,3,9246,0x2a1272d7040,2436,TypedArrayInitialize
code-creation,Builtin,3,9255,0x2a1272d7a20,1464,TypedArrayInitializeWithBuffer
code-creation,Builtin,3,9271,0x2a1272d8020,5248,CreateTypedArray
code-creation,Builtin,3,9280,0x2a1272d94e0,79,TypedArrayConstructorLazyDeoptContinuation
code-creation,Builtin,3,9290,0x2a1272d9580,15,TypedArrayPrototypeBuffer
code-creation,Builtin,3,9299,0x2a1272d95e0,15,TypedArrayPrototypeCopyWithin
code-creation,Builtin,3,9309,0x2a1272d9640,15,TypedArrayPrototypeFill
code-creation,Builtin,3,9317,0x2a1272d96a0,15,TypedArrayPrototypeIncludes
code-creation,Builtin,3,9326,0x2a1272d9700,15,TypedArrayPrototypeIndexOf
code-creation,Builtin,3,9335,0x2a1272d9760,15,TypedArrayPrototypeLastIndexOf
code-creation,Builtin,3,9344,0x2a1272d97c0,15,TypedArrayPrototypeReverse
code-creation,Builtin,3,9353,0x2a1272d9820,154,WasmCompileLazy
code-creation,Builtin,3,9362,0x2a1272d9900,28,WasmStackGuard
code-creation,Builtin,3,9370,0x2a1272d9960,52,ThrowWasmTrapUnreachable
code-creation,Builtin,3,9379,0x2a1272d99e0,52,ThrowWasmTrapMemOutOfBounds
code-creation,Builtin,3,9388,0x2a1272d9a60,52,ThrowWasmTrapDivByZero
code-creation,Builtin,3,9396,0x2a1272d9ae0,52,ThrowWasmTrapDivUnrepresentable
code-creation,Builtin,3,9405,0x2a1272d9b60,52,ThrowWasmTrapRemByZero
code-creation,Builtin,3,9414,0x2a1272d9be0,52,ThrowWasmTrapFloatUnrepresentable
code-creation,Builtin,3,9423,0x2a1272d9c60,52,ThrowWasmTrapFuncInvalid
code-creation,Builtin,3,9432,0x2a1272d9ce0,52,ThrowWasmTrapFuncSigMismatch
code-creation,Builtin,3,9441,0x2a1272d9d60,180,WeakMapLookupHashIndex
code-creation,Builtin,3,9450,0x2a1272d9e60,527,WeakCollectionDelete
code-creation,Builtin,3,9459,0x2a1272da0c0,812,WeakCollectionSet
code-creation,Builtin,3,9468,0x2a1272da440,326,AsyncGeneratorResolve
code-creation,Builtin,3,9476,0x2a1272da5e0,151,AsyncGeneratorReject
code-creation,Builtin,3,9486,0x2a1272da6c0,1264,AsyncGeneratorYield
code-creation,Builtin,3,9495,0x2a1272dac00,1312,AsyncGeneratorReturn
code-creation,Builtin,3,9504,0x2a1272db160,444,AsyncGeneratorResumeNext
code-creation,Builtin,3,9512,0x2a1272db360,15,AsyncGeneratorFunctionConstructor
code-creation,Builtin,3,9528,0x2a1272db3c0,1300,AsyncGeneratorAwaitCaught
code-creation,Builtin,3,9538,0x2a1272db920,1300,AsyncGeneratorAwaitUncaught
code-creation,Builtin,3,9548,0x2a1272dbe80,856,StringToLowerCaseIntl
code-creation,Builtin,3,9557,0x2a1272dc220,15,StringPrototypeToUpperCaseIntl
code-creation,Builtin,3,9566,0x2a1272dc280,15,StringPrototypeNormalizeIntl
code-creation,Builtin,3,9575,0x2a1272dc2e0,15,NumberFormatPrototypeFormatToParts
code-creation,Stub,2,9703,0x2a127284040,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,9716,0x2a127284160,275,CEntryStub
code-creation,Stub,2,9724,0x2a1272842c0,251,ArrayNoArgumentConstructorStub
code-creation,Stub,2,9733,0x2a127284400,199,InternalArrayNoArgumentConstructorStub
code-creation,Stub,2,9742,0x2a127284520,331,CallApiGetterStub
code-creation,Stub,2,9750,0x2a1272846c0,332,CallApiCallbackStub
code-creation,Stub,2,9758,0x2a127284860,258,CEntryStub
code-creation,Stub,2,9765,0x2a1272849c0,87,DoubleToIStub
code-creation,Stub,2,9773,0x2a127284a60,275,CEntryStub
code-creation,Stub,2,9780,0x2a127284bc0,1200,StoreFastElementStub
code-creation,Stub,2,9789,0x2a1272850c0,575,ArraySingleArgumentConstructorStub
code-creation,Stub,2,9797,0x2a127285340,876,StoreFastElementStub
code-creation,Stub,2,9805,0x2a127285700,1300,StoreFastElementStub
code-creation,Stub,2,9813,0x2a127285c60,332,CallApiCallbackStub
code-creation,Stub,2,9821,0x2a127285e00,219,ArrayNoArgumentConstructorStub
code-creation,Stub,2,9830,0x2a127285f20,132,StoreFastElementStub
code-creation,Stub,2,9838,0x2a127286000,531,ArraySingleArgumentConstructorStub
code-creation,Stub,2,9847,0x2a127286260,523,ArraySingleArgumentConstructorStub
code-creation,Stub,2,9856,0x2a1272864c0,164,StoreFastElementStub
code-creation,Stub,2,9864,0x2a1272865c0,1300,StoreFastElementStub
code-creation,Stub,2,9872,0x2a127286b20,261,MathPowStub
code-creation,Stub,2,9879,0x2a127286c80,132,StoreFastElementStub
code-creation,Stub,2,9887,0x2a127286d60,87,DoubleToIStub
code-creation,Stub,2,9895,0x2a127286e00,2144,GetPropertyStub
code-creation,Stub,2,9903,0x2a1272876a0,475,StringAddStub
code-creation,Stub,2,9910,0x2a1272878c0,1720,StringAddStub
code-creation,Stub,2,9918,0x2a127287fc0,458,CEntryStub
code-creation,Stub,2,9925,0x2a1272881e0,337,ArrayConstructorStub
code-creation,Stub,2,9933,0x2a127288380,251,ArrayNoArgumentConstructorStub
code-creation,Stub,2,9942,0x2a1272884c0,219,ArrayNoArgumentConstructorStub
code-creation,Stub,2,9950,0x2a1272885e0,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,9959,0x2a127288700,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,9968,0x2a127288820,615,ArraySingleArgumentConstructorStub
code-creation,Stub,2,9976,0x2a127288ae0,495,ArraySingleArgumentConstructorStub
code-creation,Stub,2,9985,0x2a127288d20,523,ArraySingleArgumentConstructorStub
code-creation,Stub,2,9994,0x2a127288f80,483,ArraySingleArgumentConstructorStub
code-creation,Stub,2,10003,0x2a1272891c0,27,ArrayNArgumentsConstructorStub
code-creation,Stub,2,10011,0x2a127289220,483,ArraySingleArgumentConstructorStub
code-creation,Stub,2,10020,0x2a127289460,876,StoreFastElementStub
code-creation,Stub,2,10028,0x2a127289820,258,CEntryStub
code-creation,Stub,2,10036,0x2a127289980,675,TransitionElementsKindStub
code-creation,Stub,2,10044,0x2a127289c80,1200,StoreFastElementStub
code-creation,Stub,2,10052,0x2a12728a180,275,CEntryStub
code-creation,Stub,2,10060,0x2a12728a2e0,220,StoreFastElementStub
code-creation,Stub,2,10068,0x2a12728a400,248,JSEntryStub
code-creation,Stub,2,10075,0x2a12728a540,220,StoreFastElementStub
code-creation,Stub,2,10083,0x2a12728a660,164,StoreFastElementStub
code-creation,Stub,2,10091,0x2a12728a760,220,StoreFastElementStub
code-creation,Stub,2,10099,0x2a12728a880,248,JSEntryStub
code-creation,Stub,2,10107,0x2a12728a9c0,523,InternalArraySingleArgumentConstructorStub
code-creation,Stub,2,10116,0x2a12728ac20,199,InternalArrayNoArgumentConstructorStub
code-creation,Stub,2,10125,0x2a12728ad40,110,InternalArrayConstructorStub
code-creation,Stub,2,10133,0x2a12728ae00,487,InternalArraySingleArgumentConstructorStub
code-creation,Stub,2,10148,0x2a12728b040,87,DoubleToIStub
code-creation,Stub,2,10156,0x2a12728b0e0,1288,StoreFastElementStub
code-creation,Stub,2,10164,0x2a12728b640,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,10173,0x2a12728b760,447,StringAddStub
code-creation,Stub,2,10181,0x2a12728b960,248,JSEntryStub
code-creation,Builtin,3,10189,0x2a12728bd40,201,DeserializeLazy
code-creation,Builtin,3,10197,0x2a12728be60,1396,RecordWrite
code-creation,Builtin,3,10204,0x2a12728c420,32,AdaptorWithExitFrame
code-creation,Builtin,3,10212,0x2a12728c480,32,AdaptorWithBuiltinExitFrame
code-creation,Builtin,3,10221,0x2a12728c4e0,243,ArgumentsAdaptorTrampoline
code-creation,Builtin,3,10230,0x2a12728c620,197,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,3,10239,0x2a12728c740,266,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,3,10248,0x2a12728c8a0,288,CallFunction_ReceiverIsAny
code-creation,Builtin,3,10257,0x2a12728ca00,139,CallBoundFunction
code-creation,Builtin,3,10265,0x2a12728cae0,121,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,3,10274,0x2a12728cba0,121,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,3,10282,0x2a12728cc60,121,Call_ReceiverIsAny
code-creation,Builtin,3,10290,0x2a12728cd20,1012,CallProxy
code-creation,Builtin,3,10298,0x2a12728d160,81,CallVarargs
code-creation,Builtin,3,10306,0x2a12728d200,1380,CallWithSpread
code-creation,Builtin,3,10314,0x2a12728d7c0,1364,CallWithArrayLike
code-creation,Builtin,3,10322,0x2a12728dd60,102,CallForwardVarargs
code-creation,Builtin,3,10330,0x2a12728de20,102,CallFunctionForwardVarargs
code-creation,Builtin,3,10338,0x2a12728dee0,27,ConstructFunction
code-creation,Builtin,3,10346,0x2a12728df40,139,ConstructBoundFunction
code-creation,Builtin,3,10355,0x2a12728e020,43,ConstructedNonConstructable
code-creation,Builtin,3,10363,0x2a12728e0a0,79,Construct
code-creation,Builtin,3,10371,0x2a12728e140,81,ConstructVarargs
code-creation,Builtin,3,10379,0x2a12728e1e0,1396,ConstructWithSpread
code-creation,Builtin,3,10387,0x2a12728e7a0,1444,ConstructWithArrayLike
code-creation,Builtin,3,10395,0x2a12728eda0,156,ConstructForwardVarargs
code-creation,Builtin,3,10404,0x2a12728ee80,156,ConstructFunctionForwardVarargs
code-creation,Builtin,3,10412,0x2a12728ef60,254,JSConstructStubGenericRestrictedReturn
code-creation,Builtin,3,10422,0x2a12728f0a0,273,JSConstructStubGenericUnrestrictedReturn
code-creation,Builtin,3,10431,0x2a12728f200,161,JSBuiltinsConstructStub
code-creation,Builtin,3,10439,0x2a12728f300,721,FastNewObject
code-creation,Builtin,3,10447,0x2a12728f620,355,FastNewClosure
code-creation,Builtin,3,10455,0x2a12728f7e0,251,FastNewFunctionContextEval
code-creation,Builtin,3,10463,0x2a12728f920,247,FastNewFunctionContextFunction
code-creation,Builtin,3,10472,0x2a12728fa60,246,CreateRegExpLiteral
code-creation,Builtin,3,10480,0x2a12728fba0,650,CreateEmptyArrayLiteral
code-creation,Builtin,3,10488,0x2a12728fe80,1536,CreateShallowArrayLiteral
code-creation,Builtin,3,10497,0x2a1272904c0,1484,CreateShallowObjectLiteral
code-creation,Builtin,3,10505,0x2a127290ae0,1004,ConstructProxy
code-creation,Builtin,3,10513,0x2a127290f20,122,JSEntryTrampoline
code-creation,Builtin,3,10521,0x2a127290fe0,122,JSConstructEntryTrampoline
code-creation,Builtin,3,10530,0x2a1272910a0,322,ResumeGeneratorTrampoline
code-creation,Builtin,3,10538,0x2a127291240,17,InterruptCheck
code-creation,Builtin,3,10546,0x2a1272912a0,17,StackCheck
code-creation,Builtin,3,10554,0x2a127291300,727,StringCharAt
code-creation,Builtin,3,10562,0x2a127291620,838,StringCodePointAtUTF16
code-creation,Builtin,3,10570,0x2a1272919c0,846,StringCodePointAtUTF32
code-creation,Builtin,3,10578,0x2a127291d60,592,StringEqual
code-creation,Builtin,3,10586,0x2a127292000,272,StringGreaterThan
code-creation,Builtin,3,10594,0x2a127292160,272,StringGreaterThanOrEqual
code-creation,Builtin,3,10602,0x2a1272922c0,1052,StringIndexOf
code-creation,Builtin,3,10610,0x2a127292720,272,StringLessThan
code-creation,Builtin,3,10618,0x2a127292880,272,StringLessThanOrEqual
code-creation,Builtin,3,10626,0x2a1272929e0,198,StringRepeat
code-creation,Builtin,3,10638,0x2a127292b00,3006,StringSubstring
code-creation,Builtin,3,10647,0x2a127293700,72,OrderedHashTableHealIndex
code-creation,Builtin,3,10655,0x2a1272937a0,808,InterpreterEntryTrampoline
code-creation,Builtin,3,10664,0x2a127293b20,89,InterpreterPushArgsThenCall
code-creation,Builtin,3,10673,0x2a127293bc0,97,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,3,10682,0x2a127293c80,94,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,3,10691,0x2a127293d20,84,InterpreterPushArgsThenConstruct
code-creation,Builtin,3,10700,0x2a127293dc0,84,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,3,10710,0x2a127293e60,89,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,3,10720,0x2a127293f00,200,InterpreterEnterBytecodeAdvance
code-creation,Builtin,3,10728,0x2a127294020,82,InterpreterEnterBytecodeDispatch
code-creation,Builtin,3,10737,0x2a1272940c0,75,InterpreterOnStackReplacement
code-creation,Builtin,3,10746,0x2a127294160,811,CompileLazy
code-creation,Builtin,3,10754,0x2a1272944e0,898,CompileLazyDeoptimizedCode
code-creation,Builtin,3,10762,0x2a1272948c0,163,InstantiateAsmJs
code-creation,Builtin,3,10770,0x2a1272949c0,47,NotifyDeoptimized
code-creation,Builtin,3,10778,0x2a127294a40,37,ContinueToCodeStubBuiltin
code-creation,Builtin,3,10787,0x2a127294ac0,45,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,3,10795,0x2a127294b40,41,ContinueToJavaScriptBuiltin
code-creation,Builtin,3,10804,0x2a127294bc0,49,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,3,10813,0x2a127294c40,70,OnStackReplacement
code-creation,Builtin,3,10847,0x2a127294ce0,15,HandleApiCall
code-creation,Builtin,3,10858,0x2a127294d40,15,HandleApiCallAsFunction
code-creation,Builtin,3,10873,0x2a127294da0,15,HandleApiCallAsConstructor
code-creation,Builtin,3,10885,0x2a127294e00,29,AllocateInNewSpace
code-creation,Builtin,3,10895,0x2a127294e60,36,AllocateInOldSpace
code-creation,Builtin,3,10903,0x2a127294ee0,835,CopyFastSmiOrObjectElements
code-creation,Builtin,3,10912,0x2a127295280,544,GrowFastDoubleElements
code-creation,Builtin,3,10920,0x2a1272954e0,500,GrowFastSmiOrObjectElements
code-creation,Builtin,3,10929,0x2a127295720,359,NewArgumentsElements
code-creation,Builtin,3,10937,0x2a1272958e0,452,DebugBreakTrampoline
code-creation,Builtin,3,10945,0x2a127295b00,122,FrameDropperTrampoline
code-creation,Builtin,3,10953,0x2a127295bc0,62,HandleDebuggerStatement
code-creation,Builtin,3,10961,0x2a127295c40,402,ToObject
code-creation,Builtin,3,10969,0x2a127295e20,151,ToBoolean
code-creation,Builtin,3,10976,0x2a127295f00,283,OrdinaryToPrimitive_Number
code-creation,Builtin,3,10985,0x2a127296060,283,OrdinaryToPrimitive_String
code-creation,Builtin,3,10994,0x2a1272961c0,229,NonPrimitiveToPrimitive_Default
code-creation,Builtin,3,11002,0x2a127296300,229,NonPrimitiveToPrimitive_Number
code-creation,Builtin,3,11011,0x2a127296440,229,NonPrimitiveToPrimitive_String
code-creation,Builtin,3,11020,0x2a127296580,95,StringToNumber
code-creation,Builtin,3,11028,0x2a127296620,103,ToName
code-creation,Builtin,3,11035,0x2a1272966e0,317,NonNumberToNumber
code-creation,Builtin,3,11043,0x2a127296860,333,NonNumberToNumeric
code-creation,Builtin,3,11051,0x2a127296a00,269,ToNumber
code-creation,Builtin,3,11059,0x2a127296b60,361,ToNumeric
code-creation,Builtin,3,11066,0x2a127296d20,219,NumberToString
code-creation,Builtin,3,11074,0x2a127296e40,303,ToString
code-creation,Builtin,3,11082,0x2a127296fc0,482,ToInteger
code-creation,Builtin,3,11089,0x2a127297200,498,ToInteger_TruncateMinusZero
code-creation,Builtin,3,11098,0x2a127297440,538,ToLength
code-creation,Builtin,3,11105,0x2a1272976a0,156,Typeof
code-creation,Builtin,3,11113,0x2a127297780,75,GetSuperConstructor
code-creation,Builtin,3,11121,0x2a127297820,163,ToBooleanLazyDeoptContinuation
code-creation,Builtin,3,11129,0x2a127297920,10108,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,11138,0x2a12729a0e0,2555,KeyedLoadIC_PolymorphicName
